고유번호,언어,상호명,콘텐츠URL,주소,Latitude,Longitude,신주소,전화번호,웹사이트,운영시간,교통정보,홈페이지 언어,대표메뉴
11450,ko,남도식당,https://korean.visitseoul.net/restaurants/남도식당/KOP011450?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP011450,110-130 서울 종로구 청진동 204-1 ,37.5722192,126.9794531,03156 서울 종로구 종로3길 42 ,02-734-0719,,10:00 ~ 14:00 / 16:00 ~ 22:00 ,5호선 광화문역 2번 출구에서 약 253m (도보 4분),,"연탄삼겹살, 연탄소불고기, 육회, 병어찜, 김치전골 "
12841,ko,안동장,https://korean.visitseoul.net/restaurants/안동장-K/KOP012838?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012838, 서울특별시 중구 을지로3가 315-18,37.5661329,126.9915759,04550 서울특별시 중구 을지로 124 (을지로3가) ,02-2266-3814,,평일 11:30 ~ 21:00 주말 11:30 ~ 20:00,"2,3호선 을지로3가역 10번 출구에서 약 70m (도보 1분)",,"굴짬뽕, 삼선짬뽕, 기스면"
14423,ko,스시타츠,https://korean.visitseoul.net/restaurants/스시타츠/KOP014420?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014420,135-010 서울특별시 강남구 논현동 8-6,37.5180852,127.0282214,06040 서울특별시 강남구 도산대로28길 18 (논현동) ,02-514-3336,,매일 12:00 ~ 15:00 / 18:00 ~ 22:00,7호선 학동역 7번 출구  ,,스시오마카세
7134,ko,초우마을,https://korean.visitseoul.net/restaurants/초우마을1/KOP007130?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP007130,130-090 서울 동대문구 휘경동 329,37.5894782,127.0559202,02446 서울특별시 동대문구 회기로28길 8 (휘경동) ,02-957-2266,,11:00 ~ 22:00 ,"1호선, 경의중앙선 회기역 1번 출구 도보 2분",,소고기구이
11529,ko,산모퉁이 ,https://korean.visitseoul.net/restaurants/산모퉁이/KOP011529?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP011529,110-816 서울 종로구 부암동 97-5 ,37.5954147,126.9679576,03020 서울 종로구 백석동길 153 ,02-391-4737,http://www.sanmotoonge.co.kr ,월~금 11:00 ~ 19:00 토?일 11:00 ~ 20:50,3호선 경복궁역 3번 출구,,"음료(7천원~9천원), 쿠키(7천원), 조각케이크(7천원) "
2995,ko,삼호짱뚱이,https://korean.visitseoul.net/restaurants/삼호짱뚱이/KOP002995?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002995,135-816 서울 강남구 논현동 64 ,37.5196231,127.0310449,06049 서울 강남구 도산대로34길 11 ,02-547-1416,http://삼호짱뚱이.kr/,매일 11:00 ~ 22:00,7호선 학동역 10번 출구에서 약 607m (도보 8분),,"민도정식, 남도정식, 병어조림"
46619,ko,한옥찻집,https://korean.visitseoul.net/restaurants/2024-hanokteahouse/KOPc9577b?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOPc9577b, 서울 종로구 관훈동 79 ,37.5747196,126.984764,03146 서울 종로구 인사동14길 12 (관훈동) ,0507-1330-0538,https://www.instagram.com/hanok.cafe_insadong,매일 12:00~21:50 ( 21:00 라스트오더),3호선 안국역 6번 출구에서 165m (도보 2분),,
13177,ko,평래옥,https://korean.visitseoul.net/restaurants/평래옥1/KOP013176?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013176,100-032 서울특별시 중구 저동2가 18-1,37.5649103,126.99039,04550 서울특별시 중구 마른내로 21-1 (저동2가) ,02-2267-5892,,11:30 ~ 15:30 / 17:00 ~ 22:00 ,"2,3호선 을지로 3가역 11번 출구에서 177m (도보 2분)",,초계탕
11019,ko,카페 자스,https://korean.visitseoul.net/restaurants/카페-자스-K/KOP011017?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP011017,121-898 서울 마포구 동교동 198-8,37.5589296,126.9229402,03993 서울특별시 마포구 동교로27길 12  (동교동) ,02-6083-5477,https://www.instagram.com/jassisland_cafejass/,평일 08:00 ~ 21:00 주말 10:00 ~ 21:00,2호선 홍대입구역 2번출구  ,,
5182,ko,미피아체,https://korean.visitseoul.net/restaurants/미피아체-KR/KOP005182?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005182,135-517 서울 강남구 청담동 97-22 97-22,37.5244838,127.0450017,"06015 서울 강남구 압구정로80길 19-2 (청담동, 삼영빌딩) 1,2층",02-516-6317,https://www.instagram.com/restaurant_mipiace/,12:00 ~ 15:00 / 18:00 ~ 21:30,분당선 압구정로데오역 4번 출구  ,,"스페인산 이베리코 하몽, 매콤한 닭 그릴, 어란 오일 파스타, 성게알 로제 파스타"
6214,ko,부산복집,https://korean.visitseoul.net/restaurants/부산복집/KOP006210?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006210, 서울 중구 충무로3가 57-6 49-2,37.5623262,126.991973,04554 서울 중구 수표로2길 25 (충무로3가) ,0507-1317-6334,,평일 10:00~21:30 주말 10:00~21:00,"3,4호선 충무로역 6번 출구에서 약 188m (도보 3분)",,"복매운탕, 복지리, 복불고기"
10813,ko,리틀사이공,https://korean.visitseoul.net/restaurants/리틀사이공/KOP010813?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP010813,135-896 서울특별시 강남구 신사동 640-1,37.527993,127.0358546,06017 서울특별시 강남구 언주로174길 26 (신사동) ,02-547-9050,,월요일~일요일  11:30~22:00,수인분당선 압구정로데오역 6번 출구에서 약 449m (도보 6분),,"고이꾸온, 짜죠, 꼼징능주, 분짜"
6122,ko,황태본가,https://korean.visitseoul.net/restaurants/황태본가/KOP006118?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006118,150-879 서울 영등포구 여의도동 26 ,37.5228981,126.9241006,"07327 서울 영등포구 국제금융로2길 37 (여의도동, 에스트레뉴) ",02-786-8307,,평일 06:30~22:00,5호선 여의도역 3번 출구에서 약 12m (도보 1분),,"황태구이, 황태찜"
7874,ko,라미띠에,https://korean.visitseoul.net/restaurants/라미띠에/KOP007874?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP007874, 서울 강남구 청담동 81-7 ,37.5259563,127.044561,06015 서울 강남구 도산대로67길 30 (청담동) 2층,02-546-9621,https://lamitie.modoo.at/,12:00 ~ 15:00 / 18:00 ~ 22:00,수인분당선 압구정로데오역 3번 출구에서 약 398m (도보 5분),,"점심코스, 저녁코스"
7092,ko,부림정 숯불갈비,https://korean.visitseoul.net/restaurants/부림정-숯불갈비1/KOP007088?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP007088,143-301 서울 광진구 자양4동 52-2,37.5364041,127.0627229,05082 서울특별시 광진구 뚝섬로 476-7 (자양동) ,02-463-5455,,10:00 - 22:00 ,7호선 자양역 1번 출구에서 약 764m (도보 10분),,돼지갈비
5640,ko,산띠,https://korean.visitseoul.net/restaurants/산띠/KOP005640?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005640,121-837 서울 마포구 서교동 347-18 ,37.55555,126.9249837,04053 서울 마포구 와우산로27길 70 ,02-6052-3989,https://blog.naver.com/shantifood/223293566337,11:30~22:00,"2호선, 경의중앙선, 공항철도 홍대입구역 9번 출구에서 약 241m (도보 3분) ",,"탄두리치킨, 치킨머라이카밥, 치킨세쿠와"
30808,ko,함초간장게장,https://korean.visitseoul.net/restaurants/함초간장게장/KOP030808?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP030808,100-860 서울 중구 충무로2가 11-1 ,37.5620144,126.9864994,04537 서울 중구 명동8가길 27 (충무로2가) 지하 1층,02-318-1624,https://www.hamchogejang.com/,매일 11:30 ~ 22:00,4호선 명동역 9번 출구에서 약 139m (도보 2분),,"전복장, 간장게장정식"
27206,ko,능라밥상,https://korean.visitseoul.net/restaurants/능라밥상/KOP027206?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP027206, 서울 종로구 행촌동 1-64 ,37.5729714,126.9639588,"03026 서울 종로구 사직로2길 14 (행촌동, 권율장군집터) ",02-747-9907,https://blog.naver.com/reeran2000,"11:00-15:00, 16:00-21:00",https://russian.visitseoul.net/restaurants/Neungra-Bapsang-%EB%8A%A5%EB%9D%BC%EB%B0%A5%EC%83%81_/33642,한국어,"평양냉면, 평양온반, 어복쟁반,"
6114,ko,란나타이,https://korean.visitseoul.net/restaurants/란나타이/KOP006113?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006113,150-937 서울 영등포구 여의도동 43-4 43-4,37.5201948,126.9317438,"07333 서울 영등포구 국제금융로 86 (여의도동, 롯데캐슬 아이비) ",02-782-8284,,"월요알~금요알 11:30~15:00, 17:00~22:00 / 토요알 11:30~15:30, 16:30~22:00",9호선 샛강역 2번 출구에서 약 381m (도보 5분),,"팟시유, 카오 팟 푸, 톰양쿵"
8782,ko,원할머니본가 본점,https://korean.visitseoul.net/restaurants/원할머니본가/KOP008782?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP008782,100-871 서울 중구 황학동 1685 ,37.5696302,127.0231928,"04573 서울 중구 난계로 201 (황학동, 황학동 원할머니보쌈 사옥) ",02-2232-3232,http://www.bossam.co.kr ,매일 11:30~22:30 ,"2,6호선 신당역 2번 출구에서 약 641m (도보 9분)",,"한돈 맛보쌈, 한돈 모둠보쌈, 한바탕 세트, 부드러운 족발"
29990,ko,할랄가이즈 강남점,https://korean.visitseoul.net/restaurants/할랄가이즈-강남점/KOP029990?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP029990, 서울 서초구 서초동 1309-8 ,37.5018395,127.0246454,06611 서울 서초구 강남대로69길 8 (서초동) ,02-595-1800,,매일 11:00~22:00,"9호선,신분당선 신논현역 6번 출구에서 약 254m (도보 4분)",,"콤보 플래터, 콤보 샌드위치"
29991,ko,파티나라하이비스,https://korean.visitseoul.net/restaurants/하이비스/KOP029991?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP029991, 서울 종로구 관훈동 198-42 ,37.5725941,126.9841993,"03149 서울 종로구 인사동5길 38 (관훈동, 관훈빌딩(아미드호텔서울)) 지하 2층",02-577-3434,https://www.hibis.co.kr/,06:30~22:00,종각역 3-1번 출구,"한국어,영어","대표메뉴 할랄 불고기 16,500원 할랄 치킨 16,500원 할랄 치킨수프 16,500원 "
46879,ko,성원전주콩나물국밥,https://korean.visitseoul.net/restaurants/SeongwonJeonjuKongnamulGukbap/KOPwmqzyh?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOPwmqzyh, 서울 중구 명동2가 4-1 ,37.5630255,126.9859789,04537 서울 중구 명동10길 19-10 (명동2가) ,02-777-4284,,11:00~22:00,4호선 명동역 8번 출구에서 약 269m (도보 3분),,"콩나물국밥, 모주, 막걸리"
12894,ko,청수정,https://korean.visitseoul.net/restaurants/청수정/KOP012894?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012894,110-230 서울특별시 종로구 삼청동 88-23,37.5836841,126.9815838,03054 서울특별시 종로구 삼청로 91  (삼청동) ,0507-1366-8293,,11:00 ~ 15:00 / 17:00 ~ 20:30,3호선 안국역 1번 출구에서 약 1km (도보 17분),,"홍합밥정식, 홍합비빔밥, 홍합밥도시락, 불고기덮밥, 뽈데기탕"
29047,ko,장충동 족발골목,https://korean.visitseoul.net/restaurants/장충동-족발골목/KOP029047?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP029047,100-391 서울 중구 장충동1가 56-17 ,37.5606825,127.0055977,04616 서울 중구 장충단로 175 (장충동1가) ,,,,3호선 동대입구역 3번 출구에서 약 150m (도보 2분) ,,
3866,ko,마차횟집,https://korean.visitseoul.net/restaurants/마차횟집1/KOP003865?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003865,121-150 서울 마포구 하중동 23-1 23-1,37.5457858,126.9282842,04077 서울 마포구 토정로 155 (하중동) ,02-323-6735,,평일 12:00 ~ 13:30 / 16:00 ~ 22:30 주말 12:00 ~ 22:00,6호선 광흥창역 6번 출구에서 약 375m (도보 5분),,잡어모둠 오늘의 활어(1인) 정식
14283,ko,삼학도,https://korean.visitseoul.net/restaurants/삼학도/KOP014283?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014283, 서울 서초구 서초동 1603-66 1603-67,37.4854621,127.0170419,06643 서울 서초구 효령로57길 4 (서초동) ,02-584-4700,https://cafe.naver.com/shdfood,"월~금 10:00~22:00, 토요일 10:00~15:00, 17:00~21:00",3호선 남부터미널역 2번 출구  ,,"삼학정식, 민어회, 홍어삼합, 민어탕"
10908,ko,루이키친M,https://korean.visitseoul.net/restaurants/루이/KOP010908?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP010908,100-101 서울 중구 태평로1가 61-21 ,37.5682589,126.9758807,04519 서울 중구 세종대로21길 40 ,02-736-8889,,일~금 11:30~14:30 / 17:30~21:30,5호선 광화문역 6번 출구,,"삼선자장면, 삼선짬뽕, 팔진탕면, 한알탕수육"
13209,ko,목포집,https://korean.visitseoul.net/restaurants/목포집1/KOP013208?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013208, 서울 종로구 운니동 51 58,37.5758103,126.9900142,03131 서울 종로구 삼일대로32길 55-4 (운니동) ,02-722-0976,,"월~금 10:00~15:00, 17:00~22:00 / 토요일 10:00~20:00","1, 3, 5호선 종로3가역 6번 출구에서 393m ",,삼합 홍어회 홍어튀김
6066,ko,조개창고,https://korean.visitseoul.net/restaurants/조개창고-달마수산/KOP006066?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006066,133-020 서울 성동구 하왕십리동 966-12 ,37.5625968,127.0327854,04715 서울 성동구 왕십리로 331 (공영빌딩) ,010-4596-0449,http://blog.naver.com/sissco1,평일 17:00~23:00  주말 12:00~23:00,2호선 상왕십리역 4번 출구    2호선 왕십리역 11번 출구,,"조개구이, 조개찜"
6149,ko,오자와,https://korean.visitseoul.net/restaurants/오자와-KR/KOP006145?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006145, 서울 마포구 서교동 395-171  I.O 빌딩,37.5510153,126.9173685,04043 서울 마포구 양화로10길 15 ,0507-1395-5554,,11:30 ~ 14:30 / 17:00 ~ 22:00,2호선 합정역 5번 출구  ,,"오야코동, 가츠동, 커�醍�, 연어동, 탄탄면"
6248,ko,명동해물탕,https://korean.visitseoul.net/restaurants/명동해물탕/KOP006246?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006246,100-809 서울 중구 명동2가 32-8 32-8,37.563152,126.9849665,04536 서울 중구 명동8길 11-6 (명동2가) ,02-776-3896,,10:00 ~ 24:00 ,4호선 명동역 6번 출구  ,,해물탕
6397,ko,개화,https://korean.visitseoul.net/restaurants/개화/KOP006397?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006397,100-022 서울 중구 명동2가 107-1 ,37.5621137,126.9818132,04535 서울 중구 남대문로 52-5 (명동2가) ,02-776-0508,,11:30 ~ 23:00,4호선 명동역 5번 출구 4호선 회현역 7번 출구,,"짜장면, 짬뽕, 볶음밥, 탕수육"
5983,ko,싱카이 역삼점,https://korean.visitseoul.net/restaurants/싱카이/KOP005983?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005983, 서울 강남구 역삼동 679 84,37.5020938,127.0367984,"06141 서울 강남구 논현로 508 (역삼동, GS강남타워) 지하 1층",02-2005-1003,http://www.ourhomehospitality.com/brand/brandBranch.do?brandSeq=11&branchSeq=68,"11:30~14:30, 17:30~21:30",2호선 역삼역 7번 출구에서 약 183m (도보 3분),,"비즈니스 코스, 점심 코스, 유린기, 싱카이 냉채, 중화 칠리 쉬림프, 팔보라조"
6242,ko,비양도,https://korean.visitseoul.net/restaurants/비양도/KOP006241?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006241, 서울 성북구 성북동 271-1 271-1,37.5945853,126.9922943,02838 서울 성북구 성북로 158 (성북동) ,0507-1397-1588,,매일 11:30 ~ 15:00 / 17:00 ~ 22:00,4호선 한성대입구역 5번 출구에서 약 1600m (도보 24분)  ,,"런치코스, 주말정식, 식사메뉴"
14054,ko,에그앤드스푼레이스,https://korean.visitseoul.net/restaurants/에그앤드스푼레이스/KOP014050?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014050,120-808 서울특별시 서대문구 대현동 54-9,37.5579661,126.9460909,03767 서울특별시 서대문구 이화여대길 26 (대현동) ,02-312-5234,https://www.instagram.com/spoon_race/,11:00 ~ 16:00 / 17:00 ~ 21:00,2호선 이대역 3번 출구 ,,"하이 토스트 디시, 쉬림프 오일 파스타, 포테이토 오믈렛"
46372,ko,호밀밭,https://korean.visitseoul.net/restaurants/2024-homilbat/KOPpteyc2?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOPpteyc2, 서울 서대문구 창천동 4-77 ,37.5589348,126.9407101,03777 서울 서대문구 신촌역로 43 (창천동) ,02-392-5345,,월요일 ~ 일요일 12:00 ~ 22:00 (21:30 라스트오더),경의중앙선 신촌역 1번 출구에서 230m (도보 3분),,
13714,ko,이노시시,https://korean.visitseoul.net/restaurants/이노시시-kr/KOP013711?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013711, 서울 마포구 연남동 226-16 226-16,37.5626028,126.9270071,03981 서울 마포구 성미산로 197 ,0507-1368-7307,https://poingapp.page.link/inosisi,18:00 ~ 24:00,"2호선, 공항철도, 경의중앙선 홍대입구역 3번 출구에서 약 574m (도보 8분)  ",,"초특급 오마카세, 특선사시미, 금태소금구이, 이베리코 스테이크"
30002,ko,케르반 반포점,https://korean.visitseoul.net/restaurants/케르반-반포점/KOP030002?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP030002,137-960 서울 서초구 반포동 19-3 ,37.5043637,127.0036211,"06546 서울 서초구 신반포로 176 (반포동, 센트럴시티) 신세계백화점 강남점 지하 1층",02-797-2356,http://www.kervan.co.kr/KO/kervan-banpo-branch/,매일 08:00 ~ 20:00,"3,7,9호선 고속터미널역 8번 출구에서 약 42m (도보 1분)","한국어,영어, 프랑스어",
30956,ko,강가 역삼점,https://korean.visitseoul.net/restaurants/강가-역삼점/KOP030956?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP030956, 서울 강남구 역삼동 679 ,37.5020938,127.0367984,"06141 서울 강남구 논현로 508 (역삼동, GS강남타워) ",02-2005-0610,http://www.ganga.co.kr/,평일 11:00 - 14:30 / 17:00 - 21:00  주말 11:30 - 15:00 / 17:00 - 21:00,2호선 역삼역 7번 출구에서 약 149m (도보 2분),,"치킨 마크니 23,500원 탄두리 치킨 26,500원  탄두리 프로운 32,000원"
4536,ko,황톳길 ,https://korean.visitseoul.net/restaurants/황톳길/KOP004536?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004536,121-804 서울 마포구 공덕동 270-1 ,37.5485536,126.9531644,04142 서울 마포구 마포대로11길 15-7 ,  02-3272-9240,,월요일~토요일 11:30~22:00 ,"5, 6호선, 경의중앙선, 공항철도 공덕역 3번 출구에서 약 458m (도보 7분)",,"해물파전, 산채비빔밥, 불낙전골"
42262,ko,[백년가게] 진성식당,https://korean.visitseoul.net/restaurants/백년가게-진성식당/KOP042262?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP042262, 서울 강남구 청담동 76-11 ,37.5195534,127.050663,06074 서울 강남구 학동로81길 7 (청담동) ,02-511-8157,,11:00 ~ 22:00,7호선 청담역 10번 출구,,"칼국수, 보쌈"
22831,ko,솔빈덕핫도그,https://korean.visitseoul.net/restaurants/솔빈덕핫도그kr/KOP022831?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP022831,135-897 서울 강남구 신사동 657-32 ,37.5257489,127.0382932,06018 서울 강남구 도산대로51길 40 (신사동) ,010-9466-3419,http://instagram.com/solbindog,18:00 - 05:30,수인분당선 압구정로데오역 5번 출구에서 약 285m (도보 4분),,
14919,ko,안즈,https://korean.visitseoul.net/restaurants/안즈-KR/KOP014915?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014915, 서울 중구 수하동 66 66,37.5670582,126.9839928,"04539 서울 중구 을지로5길 19 (수하동, FERRUM TOWER) 지하1층 ",0507-1340-8948,,평일 10:30 ~ 14:20 / 16:30 ~ 21:00 주말 11:00 ~ 14:20 / 16:30 ~ 21:00,2호선 을지로입구역 3번 출구  ,,"로스카츠정식, 긴죠 특로스 카츠정식, 새우후라이히레정식"
6790,ko,열해,https://korean.visitseoul.net/restaurants/열해1/KOP006790?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006790,140-030 서울특별시 용산구 이촌동 300-26 2층,37.5196912,126.9738951,04426 서울특별시 용산구 이촌로 248 (이촌동) ,02-793-1188,,11:30~15:00 / 17:30~22:00 ,"4호선, 경의중앙선 이촌역 3-1번 출구에서 약 316m (도보 4분) ",,"열해정식, 새우튀김정식, 모둠생선회, 덮밥류"
29995,ko,케르반 파미에스테이션점,https://korean.visitseoul.net/restaurants/케르반-파미에스테이션점/KOP029995?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP029995,137-040 서울 서초구 반포동 118-3 ,37.5040171,127.0066016,"06545 서울 서초구 사평대로 205 (반포동, CENTRALCITY) 파미에스테이션 2층 216호",02-6282-4767,,매일 11:00 - 21:00,"3,7,9호선 고속터미널역 3, 7번 출구",,"치킨 케밥, 닭고기 덮밥, 치킨 케밥 박스, 양고기 덮밥"
14323,ko,동경전통육개장,https://korean.visitseoul.net/restaurants/동경전통육개장-kr/KOP014323?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014323, 서울 강남구 역삼동 635-2 1층,37.500961,127.0306229,"06130 서울 강남구 테헤란로7길 22 (역삼동, 과학기술회관) ",02-566-9779,,평일 09:00 ~ 15:00 / 17:00 ~ 21:00 주말 09:30 ~ 15:00,"2호선, 신분당선 강남역 12번 출구에서 약 348m (도보 7분)",,"전통육개장, 갈비육개장, 사골갈비탕"
41789,ko,부기우기,https://korean.visitseoul.net/restaurants/부기우기/KOP041789?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP041789, 서울 용산구 이태원동 278-8 ,37.539271,126.9890486,04343 서울 용산구 회나무로 21 (이태원동) 2층 ,010-2396-3050,https://www.instagram.com/boogiewoogieseoul/,17:30~00:30,6호선 녹사평역 2번 출구에서 약 549m (도보 9분),,
11960,ko,뽐모도로,https://korean.visitseoul.net/restaurants/뽐모도로-K/KOP011956?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP011956,110-071 서울특별시 종로구 당주동 22-1,37.5711004,126.9756055,03183 서울특별시 종로구 새문안로9길 19-1 (당주동) ,02-722-4675,,평일 11:20 ~ 21:00 (Break Time 15:00 ~ 17:00),5호선 광화문역 7번 출구에서 약 142m (도보 2분) ,,"로마풍 스파게티, 새우와 마늘 크림소스의 스파게티"
4214,ko,된장예술과술,https://korean.visitseoul.net/restaurants/된장예술과술/KOP004214?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004214,110-111 서울 종로구 관철동 12-7 12-7,37.568922,126.9864022,03190 서울 종로구 삼일대로15길 20 (관철동) ,02-733-4516,,"월요일~금요일 11:00~15:00, 16:00~22:00",1호선 종각역 4번 출구에서 약 352m (도보 5분)  ,,"된장정식, 순녹두빈대떡, 간장게장정식, 양념게장정식"
6407,ko,함평면옥,https://korean.visitseoul.net/restaurants/함평면옥/KOP006407?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006407,120-160 서울 서대문구 대신동 85 ,37.5641281,126.9445168,"03721 서울 서대문구 성산로 527 (대신동, 하늬솔빌딩) ",02-392-3516,,평일 11:00 ~ 21:00 토요일 11:00 ~ 15:00,2호선 이대역 2번 출구에서 약 1.2km (도보 16분)  ,,"만두전골, 어복쟁반, 갈비탕, 냉면"
11915,ko,불이아,https://korean.visitseoul.net/restaurants/불이아-K/KOP011912?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP011912,121-898 서울특별시 마포구 동교동 161-14,37.5565665,126.9219939,03995 서울특별시 마포구 동교로 182-6 (동교동) ,02-335-6689,https://app.catchtable.co.kr/ct/shop/bulia,매일 11:00 ~ 23:00 ,"경의중앙선, 공항철도, 2호선 홍대입구역 1번 출구에서 약 88m (도보 1분)  ",,"불이아정식, 쇠고기정식, 양고기정식, 해물정식"
6582,ko,단풍나무집(이태원점),https://korean.visitseoul.net/restaurants/단풍나무집이태원점-KR/KOP006582?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006582,140-201 서울특별시 용산구 이태원1동 116-1,37.5339849,126.9932876,04350 서울특별시 용산구 이태원로27가길 26 (이태원동) ,02-790-7977,,평일 11:30 ~ 15:00 / 17:00 ~ 22:00 주말 11:30 ~ 22:00,6호선 이태원역 1번 출구에서 약 111m (도보 1분),,"1++한우숙성등심, 양념갈비, 단풍 불고기, 우삼겹"
30894,ko,꾸스꾸스,https://korean.visitseoul.net/restaurants/꾸스꾸스/KOP030894?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP030894,110-045 서울 종로구 체부동 95-1 ,37.577859,126.9711506,03040 서울 종로구 자하문로5길 16-2 (체부동) ,0507-1382-5762,,매일 11:30 - 23:00,3호선 경복궁역 2번 출구에서 약 252m (도보 4분) ,,
383,ko,해랑,https://korean.visitseoul.net/restaurants/해랑/KOP000383?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP000383, 서울 강남구 논현동 165-17 ,37.5072468,127.0239323,"06119 서울 강남구 봉은사로1길 39 (논현동, 유성빌딩) 2층 ",0507-1420-7270,,일요일~목요일 17:00~02:00 금요일~토요일 17:00~03:00,"9호선, 신분당선 신논현역 3번 출구에서 약 321m (도보 4분)",,"해물탕, 랍스타사시미"
42321,ko,[백년가게] 시골감자국,https://korean.visitseoul.net/restaurants/백년가게-시골감자국/KOP042321?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP042321, 서울 은평구 응암동 602-32 ,37.5874913,126.9168111,"03478 서울 은평구 응암로 174 (응암동) 1층, 2층",0507-1432-8489,https://www.instagram.com/sigol.gamjatang,,,,"감자탕, 뼈찜 등"
5614,ko,하동관 ,https://korean.visitseoul.net/restaurants/하동관/KOP005614?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005614,100-021 서울 중구 명동1가 10-4 ,37.5644532,126.9851156,04538 서울 중구 명동9길 12 (명동1가) ,02-776-5656,,매일 07:00~16:00,2호선 을지로입구역 4번 출구에서 약 276m (도보 4분) ,,"곰탕, 수육"
34432,ko,바이킹스워프 코엑스점,https://korean.visitseoul.net/restaurants/바이킹스워프-코엑스점/KOP034432?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP034432, 서울 강남구 삼성동 159 ,37.5125207,127.0588194,"06164 서울 강남구 영동대로 513 (삼성동, 코엑스) 코엑스 컨벤션센터 2층",1644-4446 (모엣룸 패스트라인 1644-4391),http://www.ivikings.co.kr/akg/ko/storetype/wharf.asp,"월요일~목요일-2부제, 금요일-3부제, 토요일~일요일-4부",2호선 삼성역 6번 출구에서 약 273m (도보 4분) ,한국어,"랍스터, 씨푸드, 회&초밥, 그릴 등"
28174,ko,명동 오리엔탈 힐링카페,https://korean.visitseoul.net/restaurants/명동-오리엔탈-힐링카페/KOP028174?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP028174,100-053 서울 중구 회현동3가 10 ,37.5603378,126.9837119,"04631 서울 중구 퇴계로14길 1 (회현동3가, 뉴오리엔탈호텔) 2층",02-752-4066,https://www.instagram.com/orientalhealing/,매일 10:00 - 23:00,4호선 명동역 4번 출구에서 약 138m (도보 2분),,"아메리카노, 시그니처 아인슈페너, 한라봉차, 오미자차, 딸기요거트스무디"
